"","Name","SMILES","NG_hit"
"670","TENOXICAM","CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O",0
"671","CHLOROXINE","Oc1c(Cl)cc(Cl)c2cccnc12",0
"672","CHLORPROTHIXENE HYDROCHLORIDE","CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21.Cl",1
"673","CINNARAZINE","C(=CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1",0
"674","CYCLOBENZAPRINE HYDROCHLORIDE","CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl",0
"675","DANTROLENE SODIUM","O=C1CN(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)[N-]1.[Na+]",0
"676","BETAMETHASONE 17,21-DIPROPIONATE","CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"677","IMIQUIMOD HYDROCHLORIDE","CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl",0
"678","EDOXUDINE","CCc1cn(C2OCC(O)C2CO)c(=O)nc1O",0
"679","ENOXACIN","CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21",1
"680","ETHISTERONE","C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C",0
"681","PERHEXILINE MALEATE","C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)C=CC(=O)O",1
"682","METHAPYRILENE HYDROCHLORIDE","CN(C)CCN(Cc1cccs1)c1ccccn1.Cl",0
"683","MEPRYLCAINE HYDROCHLORIDE","CCCNC(C)(C)COC(=O)c1ccccc1.Cl",0
"684","HALCINONIDE","CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1",0
"685","LAPATINIB","CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1",0
"686","ESCULIN MONOHYDRATE","O.O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1",0
"687","ISOXICAM","Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1",0
"688","LABETALOL HYDROCHLORIDE","CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl",0
"689","FLUOROMETHOLONE","CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"690","LEVAMISOLE HYDROCHLORIDE","Cl.c1ccc(C2CN3CCSC3=N2)cc1",0
"691","METARAMINOL BITARTRATE","CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O",0
"692","METHAZOLAMIDE","CC(=O)N=c1sc(S(N)(=O)=O)nn1C",0
"693","METHYLBENZETHONIUM CHLORIDE","Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.[Cl-]",1
"694","METHYLPREDNISOLONE SODIUM SUCCINATE","CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+]",0
"695","AMSACRINE","COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12",0
"696","MIDODRINE HYDROCHLORIDE","COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl",0
"697","CAPREOMYCIN SULFATE [4mM]","N=C1NCCC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC(=O)C(CO)NC(=O)C(N)CNC2=O)N1.O=S(=O)(O)O",0
"698","NALTREXONE HYDROCHLORIDE","Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5",0
"699","CYCLOTHIAZIDE","NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O",0
"700","NICLOSAMIDE","O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O",1
"701","PAROMOMYCIN SULFATE","NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O",0
"702","TRANILAST","COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC",0
"703","PRILOCAINE HYDROCHLORIDE","CCCNC(C)C(=O)Nc1ccccc1C.Cl",0
"704","HYDROCORTISONE BUTYRATE","CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C",0
"705","ROXITHROMYCIN","CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O",1
"706","MITOXANTRONE HYDROCHLORIDE","Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21",1
"707","OXETHAZAINE","CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1",1
"708","DIPYRONE","Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+]",0
"709","SULFANILATE ZINC","Nc1ccc(S(=O)(=O)[O-])cc1.Nc1ccc(S(=O)(=O)[O-])cc1.[Zn+2]",0
"710","LYSINE (L) HYDROCHLORIDE","Cl.NCCCCC(N)C(=O)O",0
"711","THIRAM","CN(C)C(=S)SSC(=S)N(C)C",1
"712","THIOTEPA","S=P(N1CC1)(N1CC1)N1CC1",0
"713","TETROQUINONE","O=C1C(O)=C(O)C(=O)C(O)=C1O",0
"714","SULFANITRAN","CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1",0
"715","OXIBENDAZOLE","CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1",0
"716","PIPOBROMAN","O=C(CCBr)N1CCN(C(=O)CCBr)CC1",0
"717","NAFRONYL OXALATE","CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O",0
"718","QUIPAZINE MALEATE","O=C(O)C=CC(=O)O.c1ccc2nc(N3CCNCC3)ccc2c1",0
"719","FOLIC ACID","Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1",0
"720","HOMOSALATE","CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1",0
"721","SPIRAMYCIN","COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O",1
"722","ESZOPICLONE","CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1",0
"723","CHOLINE CHLORIDE","C[N+](C)(C)CCO.[Cl-]",0
"724","CLOFIBRATE","CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1",0
"725","RESORCINOL MONOACETATE","CC(=O)Oc1cccc(O)c1",0
"726","NIMODIPINE","COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1",0
"727","ACYCLOVIR","Nc1nc2c(ncn2COCCO)c(=O)[nH]1",0
"728","PENFLURIDOL","OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1",1
"729","THALIDOMIDE","O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1",0
"730","IOXILAN","CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I",0
"731","BENZALKONIUM CHLORIDE HYDRATE","CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O.[Cl-]",1
"732","PENTOXIFYLLINE","CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O",0
"733","CIPROFLOXACIN","O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O",1
"734","BACLOFEN HYDROCHLORIDE (+/-)","Cl.NCC(CC(=O)O)c1ccc(Cl)cc1",0
"735","NABUMETONE","COc1ccc2cc(CCC(C)=O)ccc2c1",0
"736","CELECOXIB","Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1",0
"737","QUINESTROL","C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C",0
"738","BLEOMYCIN (bleomycin B2 shown)","CCC1OC(OC(c2c[nH]cn2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCNC(=N)N)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(OC(N)=O)C2O)C(C)C1C.O=S(=O)(O)O.O=S(=O)(O)O",1
"739","CARMUSTINE","O=NN(CCCl)C(=O)NCCCl",0
"740","TERFENADINE","CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1",1
"741","MEPHENYTOIN","CCC1(c2ccccc2)NC(=O)N(C)C1=O",0
"742","CLOPIDOGREL SULFATE","COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O",0
"743","LORATADINE","CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1",0
"744","SELAMECTIN","COC1CC(OC2C(C)=CCC3CC(CC4(CCC(C)C(C5CCCCC5)O4)O3)OC(=O)C3C=C(C)C(=NO)C4OCC(=CC=CC2C)C34O)OC(C)C1O",0
"745","ATORVASTATIN CALCIUM","CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-].[Ca+2]",0
"746","CABAZITAXEL","COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C",0
"747","ALLYLESTRENOL","C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C",0
"748","CEFTAZIDIME","CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O",1
"749","COLFORSIN","C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C",0
"750","ISOSORBIDE MONONITRATE","O=[N+]([O-])OC1COC2C(O)COC12",0
"751","AMCINONIDE","CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C",0
"752","BUPIVACAINE HYDROCHLORIDE","CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl",0
"753","DROSPIRENONE","CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1",0
"754","BEXAROTENE","C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C",0
"755","BEXAROTENE","Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C",0
"756","FLUROTHYL","FC(F)(F)COCC(F)(F)F",0
"757","GADOTERIDOL","CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3]",0
"758","SEVOFLURANE","FCOC(C(F)(F)F)C(F)(F)F",0
"759","PHYSOSTIGMINE SALICYLATE","CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O",0
"760","PHENFORMIN HYDROCHLORIDE","Cl.N=C(N)NC(=N)NCCc1ccccc1",0
"761","PHENFORMIN HYDROCHLORIDE","Cl.NC(N)=NC(N)=NCCc1ccccc1",0
"762","TRIFLUPROMAZINE HYDROCHLORIDE","CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl",1
"763","LAMIVUDINE","Nc1ccn(C2CSC(CO)O2)c(=O)n1",0
"764","DAPOXETINE HYDROCHLORIDE","CN(C)C(CCOc1cccc2ccccc12)c1ccccc1.Cl",1
"765","EMTRICITABINE","Nc1nc(=O)n(C2CSC(CO)O2)cc1F",0
"766","NITAZOXANIDE","CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1",1
"767","COLESEVALAM HYDROCHLORIDE (high mol wt copolymer @ 5mg/ml)",NA,0
"768","TERCONAZOLE","CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",1
"769","VORINOSTAT","O=C(CCCCCCC(=O)Nc1ccccc1)NO",0
"770","TAGATOSE","OCC1(O)OCC(O)C(O)C1O",0
"771","ACETOPHENAZINE MALEATE","CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)C=CC(=O)O",0
"772","TOPOTECAN HYDROCHLORIDE","CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl",0
"773","PHYTONADIONE [5mM]","CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C",0
"774","PREGABALIN","CC(C)CC(CN)CC(=O)O",0
"775","CARBARSONE","NC(=O)Nc1ccc([As](=O)(O)O)cc1",0
"776","PIMOBENDAN","COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1",0
"777","VALGANCICLOVIR HYDROCHLORIDE","CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl",0
"778","TAURINE","NCCS(=O)(=O)O",0
"779","SUCRALFATE [5mM]","O=S(=O)(OCC1OC(OC2(COS(=O)(=O)O[AlH3](O)O)OC(COS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C2OS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C(OS(=O)(=O)O[AlH3](O)O)C1OS(=O)(=O)O[AlH3](O)O)O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O.O[AlH3](O)O",0
"780","CINACALCET HYDROCHLORIDE","CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl",1
"781","BETAMETHASONE VALERATE","CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"782","PIROCTONE OLAMINE","CC(N)O.Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1",1
"783","SODIUM GLUCONATE","O=C([O-])C(O)C(O)C(O)C(O)CO.[Na+]",0
"784","CEFALONIUM","NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1",0
"785","TELENZEPINE HYDROCHLORIDE","Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl",1
"786","DOCUSATE SODIUM","CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]",1
"787","RISEDRONATE SODIUM","O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+]",0
"788","DABIGATRAN ETEXILATE MESYLATE","CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1.CS(=O)(=O)O",0
"789","ALBENDAZOLE","CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1",0
"790","PACLITAXEL","CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C",0
"791","BUTACAINE SULFATE","CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O",0
"792","CLOBETASOL PROPIONATE","CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C",0
"793","ENTECAVIR MONOHYDRATE","C=C1C(CO)C(O)CC1n1cnc2c(=O)[nH]c(N)nc21.O",0
"794","MENBUTONE","COc1ccc(C(=O)CCC(=O)O)c2ccccc12",0
"795","KETOROLAC TROMETHAMINE","NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O",0
"796","LANSOPRAZOLE",NA,0
"797","LEFLUNOMIDE","Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1",0
"798","MEXILETINE HYDROCHLORIDE","Cc1cccc(C)c1OCC(C)N.Cl",0
"799","MORANTEL CITRATE","Cc1ccsc1C=CC1=NCCCN1C.O=C(O)CC(O)(CC(=O)O)C(=O)O",0
"800","OXYPHENCYCLIMINE HYDROCHLORIDE","CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl",0
"801","PERPHENAZINE","OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1",1
"802","PROPAFENONE HYDROCHLORIDE","CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl",0
"803","ALOGLIPTIN BENZOATE","Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1",0
"804","TACROLIMUS","C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC",0
"805","FLUCONAZOLE","OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F",0
"806","RAMELTEON","CCC(=O)NCCC1CCc2ccc3c(c21)CCO3",0
"807","BROMPHENIRAMINE MALEATE","CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O",0
"808","SIROLIMUS","COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C",0
"809","SULBENTINE","S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1",1
"810","DOXAPRAM HYDROCHLORIDE","CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O.Cl",0
"811","TENIPOSIDE","COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O",1
"812","CANDICIDIN","CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)CC(O)CC(O)CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(O)CC(=O)c1ccc(N)cc1",0
"813","TANNIC ACID","O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1",1
"814","TEPOXALIN","COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1",1
"815","AZILSARTAN MEDOXOMIL","CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc([O-])n2)cc1.[K+]",0
"816","BUTOCONAZOLE","Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1",1
"817","ACETRIAZOIC ACID","CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I",0
"818","DIRITHROMYCIN","CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O",1
"819","MEPIVACAINE HYDROCHLORIDE","Cc1cccc(C)c1NC(=O)C1CCCCN1C.Cl",0
"820","MELOXICAM","Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1",0
"821","NILUTAMIDE","CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O",0
"822","VENLAFAXINE HYDROCHLORIDE","COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl",0
"823","CITALOPRAM HYDROBROMIDE","Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21",0
"824","FLUOXETINE HYDROCHLORIDE","CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl",0
"825","BUPROPION","CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl",0
"826","CEFUROXIME AXETIL","CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1",1
"827","FEXOFENADINE HYDROCHLORIDE","CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl",0
"828","TRIFLURIDINE","O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F",0
"829","AMINOLEVULINIC ACID HYDROCHLORIDE","Cl.NCC(=O)CCC(=O)O",0
"830","GADODIAMIDE","CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd]",0
"831","AVOBENZONE","COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1",0
"832","ATOVAQUONE","O=C1C(O)=C(C2CCC(c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21",0
"833","CHLOROGUANIDE HYDROCHLORIDE","CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl",0
"834","TRIMETOZINE","COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC",0
"835","ACRISORCIN","CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12",1
"836","CYSTEAMINE HYDROCHLORIDE","Cl.NCCS",0
"837","METAXALONE","Cc1cc(C)cc(OCC2CNC(=O)O2)c1",0
"838","CLARITHROMYCIN","CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O",1
"839","DOBUTAMINE HYDROCHLORIDE","CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl",0
"840","SIMVASTATIN","CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21",0
"841","HYDROQUINONE","Oc1ccc(O)cc1",1
"842","OXCARBAZEPINE","NC(=O)N1c2ccccc2CC(=O)c2ccccc21",0
"843","CARVEDILOL","COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12",0
"844","NATEGLINIDE","CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1",0
"845","IRBESARTAN","CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",0
"846","LEVOFLOXACIN",NA,1
"847","CANDESARTAN CILEXTIL","CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",1
"848","EPLERENONE","COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13",0
"849","LOSARTAN","CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1",0
"850","LITHIUM CITRATE HYDRATE","O.O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Li+].[Li+].[Li+]",0
"851","MIGLITOL","OCCN1CC(O)C(O)C(O)C1CO",0
"852","DESVENLAFAXINE SUCCINATE","CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O",0
"853","DEXLANSOPRAZOLE","Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1",0
"854","ARMODAFINIL","NC(=O)CS(=O)C(c1ccccc1)c1ccccc1",0
"855","NAFTIFINE HYDROCHLORIDE","CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.Cl",0
"856","ORLISTAT","CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O",0
"857","MOXIFLOXACIN HYDROCHLORIDE","COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl",1
"858","ENROFLOXACIN","CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1",1
"859","METHIONINE (L)","CSCCC(N)C(=O)O",0
"860","PIOGLITAZONE HYDROCHLORIDE","CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl",0
"861","DONEPEZIL HYDROCHLORIDE","COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl",1
"862","CARPROFEN","CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12",0
"863","FENOFIBRIC ACID","CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O",0
"864","CARVEDILOL PHOSPHATE","COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12.O=P(O)(O)O",1
"865","VILAZODONE HYDROCHLORIDE","Cl.N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1",0
"866","TRILOSTANE","CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O",0
"867","MYCOPHENOLATE MOFETIL","COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2",0
"868","MILNACIPRAN HYDROCHLORIDE",NA,0
"869","IBANDRONATE SODIUM","CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+]",0
"870","AZITHROMYCIN","CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O",1
"871","MEPHENTERMINE SULFATE","CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O",0
"872","CEFTIOFUR HYDROCHLORIDE","CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1.Cl",1
"873","LETROZOLE","N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1",0
"874","CLOSANTEL","Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O",0
"875","ARGININE HYDROCHLORIDE","Cl.N=C(N)NCCCC(N)C(=O)O",0
"876","OSELTAMIVIR PHOSPHATE","CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O",0
